,EPDL97 Energy [keV],S08 EPDL97 EA [cm^2],S09 EPDL97 EA [cm^2],S10 EPDL97 EA [cm^2],S08+S09+S10 EA [cm^2]
252,10.5952,1.283638064054246,1.221967207976801,1.1471162162989301,3.652721488329977
253,10.633299999999998,1.2782211343696446,1.217236212020571,1.143365407896697,3.6388227542869127
254,10.671299999999999,1.2727896820853526,1.2124920194229014,1.1396031930826986,3.624884894590952
255,10.7094,1.2673606502343422,1.2077478268252317,1.1358428793373279,3.6109513563969013
256,10.7475,1.2619364592498956,1.2030102325482819,1.1320825655919569,3.597029257390134
257,10.7856,1.2565146886987306,1.198272638271332,1.128322251846586,3.5831095788166487
258,10.8236,1.251097759014129,1.1935372434346223,1.1245638391698427,3.569198841618594
259,10.8617,1.2455210807329309,1.188665483303033,1.1206951645126992,3.554881728548663
260,10.899799999999999,1.2396224848252573,1.183509995380484,1.1165964605516172,3.5397289407573584
261,10.937899999999999,1.2325572400757705,1.1773141722244174,1.1116327703649826,3.5215041826651703
262,10.976,1.2253322467296868,1.1709753854527511,1.1065474117861822,3.50285504396862
263,11.014,1.2163766435871377,1.163105788274048,1.100207347913173,3.479689779774359
264,11.052100000000001,1.2032409521669714,1.151508139888553,1.090764740039939,3.445513832095463
265,11.090200000000001,1.1838097137809214,1.1342843233691504,1.0766321958624427,3.3947262330125145
266,11.1283,1.1571026529498705,1.1105501637393618,1.0570454857923939,3.324698302481626
267,11.1663,1.1226332625841828,1.0798415791085478,1.0315882758003505,3.234063117493081
268,11.2044,1.0876168542968154,1.0485347467324555,1.0054866035435543,3.141638204572825
269,11.2425,1.0547231659975602,1.0190402531141192,0.9807765135221533,3.0545399326338325
270,11.2806,1.0281589107301339,0.9950971466615309,0.9605643518736277,2.9838204092652925
271,11.3186,1.010809244966406,0.9794393315930048,0.9473329142256087,2.9375814907850195
272,11.3567,0.9992734599454899,0.9690139848554272,0.9385138568622237,2.906801301663141
273,11.3948,0.9930432646782137,0.9633834178410394,0.9337744927736444,2.8902011752928978
274,11.4329,0.9903178568029405,0.9609288425332047,0.9317460525480071,2.8829927518841525
275,11.4709,0.9885485200739667,0.9593826360444881,0.9305407750381156,2.8784719311565703
276,11.509,0.9862733127891028,0.9573877437468123,0.9289704923517272,2.872631548887642
277,11.5471,0.9839787420379847,0.9553752559272167,0.9273831000476904,2.8667370980128917
278,11.5852,0.9811758802976951,0.952916281738902,0.9254326036357842,2.8595247656723815
279,11.6232,0.977828421069007,0.9499756301380283,0.9230866849493394,2.8508907361563747
280,11.661299999999999,0.9744809618403191,0.9470327790969147,0.9207388651942671,2.8422526061315008
281,11.699399999999999,0.9711310821783493,0.944089928055801,0.9183891443705672,2.8336101546047177
282,11.7375,0.9677836229496612,0.9411470770146874,0.9160375224782397,2.824968222442588
283,11.7756,0.9640561556957353,0.9378677116168546,0.9134121467035393,2.815336014016129
284,11.813600000000001,0.9601060085798866,0.934394795477902,0.9106270811641215,2.80512788522191
285,11.851700000000001,0.9561631227638832,0.9309284776596695,0.9078439166933314,2.794935517116884
286,11.8898,0.952227498247725,0.927464359281677,0.9050664554284239,2.784758312957826
287,11.9279,0.9482967145981305,0.9240068392244044,0.9022889941635165,2.7745925479860514
288,11.9659,0.9443756126816629,0.920553718047612,0.8995153350358642,2.764444665765139
289,12.004,0.940459351631759,0.9171071951915393,0.8967454780454671,2.7543120248687654
290,12.0421,0.9365503518817002,0.9136650712159468,0.8939775221236976,2.7441929452213447
291,12.080200000000001,0.9323097527720392,0.9099326211286748,0.890973833692107,2.7332162075928212
292,12.1182,0.9280013815304884,0.9061385867146831,0.8879188164075718,2.7220587846527433
293,12.1563,0.9237002715887831,0.9023533500616512,0.884869502328919,2.710923123979353
294,12.1944,0.919406422946923,0.8985725122890994,0.8818239903875216,2.699802925623544
295,12.2325,0.9151222560381899,0.8948004722775076,0.8787841816520069,2.688706909967704
296,12.2705,0.910847770862584,0.8910350305866357,0.8757481750537472,2.677630976502967
297,12.3086,0.9065805469868234,0.8872761872164837,0.8727178716613706,2.6665746058646778
298,12.3467,0.902025291550532,0.8832688070992124,0.8694841539258418,2.654778252575586
299,12.384799999999998,0.8973199692507711,0.8791272611273013,0.8661458774157956,2.642593107793868
300,12.422799999999999,0.8926219082508554,0.8749945129163503,0.8628114030430045,2.6304278242102104
301,12.460899999999999,0.887931108550785,0.8708661635858792,0.8594826318760963,2.6182799040127605
302,12.499,0.8832499905838418,0.8667488114566081,0.8561576628464432,2.606156464886893
303,12.5371,0.878573713483462,0.862635858207817,0.8528402980913006,2.5940498697825793
304,12.5752,0.8733867249606287,0.8580786180305469,0.8491674335027988,2.5806327764939745
305,12.6132,0.8669967810967557,0.8524458515759189,0.8445896602475647,2.5640322929202393
306,12.651299999999999,0.8586438658413672,0.845033737967135,0.8384853288843765,2.5421629326928787
307,12.6894,0.8502715871197246,0.837604028836431,0.8323676900407954,2.520243305996951
308,12.7275,0.8404930366613734,0.8288986443665298,0.8251512335304677,2.494542914558371
309,12.7655,0.825813108807438,0.8157283962094383,0.8140889151865278,2.455630420203404
310,12.803600000000001,0.811181589619138,0.8025933390961867,0.803043706460236,2.4168186351755607
311,12.841700000000001,0.7968477837244956,0.7896914226483744,0.7921505832241513,2.378689789597021
312,12.8798,0.7833296638458098,0.777449338272561,0.7817213207331984,2.3425003228515693
313,12.9178,0.7700051786296657,0.7653656135940271,0.7714080234285285,2.3067788156522213
314,12.9559,0.7579756252192684,0.7543992045574108,0.7619787230356874,2.2743535528123666
315,12.994,0.7520915519112854,0.7490611630949423,0.757438971153005,2.2585916861592326
316,13.0321,0.7463938519659986,0.7438902790907135,0.7530398983487643,2.2433240294054766
317,13.0701,0.7407251972200932,0.7387457883693646,0.7486617372994269,2.2281327228888843
318,13.1082,0.736569313275294,0.7349891444394526,0.7454945569658638,2.2170530146806104
319,13.1463,0.7322827259332791,0.731151121220661,0.7423007616715143,2.2057346088254546
320,13.1844,0.7274031324372308,0.7267962295454704,0.7386887312790953,2.1928880932617965
321,13.2224,0.7225332206743094,0.7224501356312397,0.7350824040925591,2.1800657603981084
322,13.2605,0.7176729906445151,0.7181106400377291,0.7314836811805332,2.167267311862777
323,13.2986,0.7099760128084862,0.7111626083195841,0.7255979727095179,2.146736593837588
324,13.3367,0.7020878207431976,0.7040342225017596,0.7195487723365298,2.125670815581487
325,13.3747,0.694240776043699,0.6969410277277748,0.7135242858557005,2.1047060896271743
326,13.412799999999999,0.6871561678279581,0.6905054655855487,0.7080263953847133,2.08568802879822
327,13.450899999999999,0.6806088958007701,0.6845361847742016,0.7028973122274784,2.0680423928024503
328,13.489,0.6741124528724992,0.6786086933274145,0.6978005472369125,2.0505216934368264
329,13.5271,0.667724929441908,0.672777977251187,0.6927817260600776,2.0332846327531726
330,13.565100000000001,0.6649099655352093,0.6702530198556725,0.6906829462952194,2.025845931686101
331,13.603200000000001,0.6620950016285109,0.667728062460158,0.6885803643931061,2.0184034284817747
332,13.6413,0.659282458155094,0.6652009056244034,0.6864758814223652,2.0109592452018625
333,13.6794,0.6564699146816773,0.6626759482288888,0.6843694973829966,2.0035153602935623
334,13.7174,0.6533935439805474,0.6599200496081747,0.6820768086181244,1.9953904022068465
335,13.7555,0.649956528720434,0.6568496310331414,0.6795293766571552,1.9863355364107305
336,13.7936,0.6465243543268839,0.653785810778828,0.6769857468334411,1.9772959119391529
337,13.831700000000001,0.6430970207998976,0.6507241899647547,0.6744440180783547,1.968265228843007
338,13.8697,0.6396793690060382,0.6476691674714012,0.6719060914605235,1.959254627937963
339,13.9078,0.6362641376454606,0.6446185438585278,0.66937006591132,1.9502527474153084
340,13.9459,0.6328561675847284,0.6415723191261344,0.6668359414307439,1.9412644281416067
341,13.984,0.6293078123936535,0.6384183218219813,0.664231477410947,1.9319576116265818
342,14.022,0.6257691389357056,0.635273122278788,0.6616327165970329,1.9226749778115266
343,14.0601,0.6222353063443214,0.6321323216160748,0.659037757920374,1.9134053858807705
344,14.0982,0.6187087350527823,0.6289981192740816,0.6564466013809703,1.9041534557078341
345,14.136299999999999,0.6151894250610886,0.6258683158125683,0.6538592469788218,1.8949169878524788
346,14.174299999999999,0.6116773763692404,0.622747310112015,0.651277595782556,1.8857022822638112
347,14.212399999999999,0.6081725889772372,0.6196307032919417,0.6486997467235454,1.8765030389927242
348,14.2505,0.6046726424517977,0.6165206947925885,0.6461256998017899,1.867319037046176
349,14.2886,0.6011799572262035,0.6134172846139553,0.6435573560859174,1.8581545979260763
350,14.3267,0.5976025568357475,0.6102412929074021,0.6409300792425894,1.848773928985739
351,14.364700000000001,0.5939404412804293,0.606994919113169,0.6382457703404337,1.839181130734032
352,14.4028,0.5902855870249565,0.603752944199416,0.635567164644161,1.8296056958685334
353,14.4409,0.5866355736360472,0.6005175676063831,0.632894262153771,1.8200474033962013
354,14.479,0.5829928215469833,0.5972887893340701,0.6302251618006361,1.8105067726816895
355,14.517,0.5793549103244828,0.594066609382477,0.6275598635847564,1.8009813832917163
356,14.5551,0.5757242604018278,0.590851027751604,0.6249021696433871,1.7914774577968187
357,14.593200000000001,0.5720984513457362,0.5876398450012109,0.622248277839273,1.7819865741862202
358,14.6313,0.56847990358949,0.5844374600117778,0.619598188172414,1.7725155517736817
359,14.6693,0.5648032654344812,0.5811866873370648,0.6169138792702583,1.7629038320418045
360,14.7074,0.5610854799136824,0.577900723618512,0.6142010543386889,1.7531872578708831
361,14.7455,0.5573725352594472,0.5746235576609191,0.6114958336816299,1.7434919266019961
362,14.7836,0.5536668519050572,0.571350790583806,0.6087944151618261,1.7338120576506892
363,14.8216,0.549963588983949,0.5680846218274131,0.6060986998479049,1.7241469106592668
364,14.8597,0.5462651669294043,0.5648228519515002,0.6034086877398666,1.714496706620771
365,14.8978,0.5425715857414232,0.5615698798365472,0.6007224777690834,1.7048639433470536
366,14.9359,0.5388828454200056,0.5583213066020742,0.5980438720728106,1.6952480240948904
367,14.9739,0.5351989459651516,0.5550771322480812,0.595369068513793,1.6856451467270257
368,15.012,0.5315198873768611,0.5518395562148083,0.5926999681606581,1.6760594117523273
369,15.0501,0.527835987922007,0.5486019801815353,0.5900308678075231,1.6664688359110653
370,15.0882,0.5240770550354181,0.5453050192617823,0.5873180428759538,1.6567001171731541
371,15.126299999999999,0.5203229630153927,0.5420146566627495,0.5846109211502671,1.6469485408284092
372,15.164299999999999,0.5165712914286492,0.5387286929441965,0.5819095026304633,1.637209487003309
373,15.202399999999999,0.5128220402751873,0.5354471281061236,0.5792118862479145,1.6274810546292255
374,15.2405,0.5090752095550073,0.5321699621485307,0.5765199730712486,1.6177651447747867
375,15.2786,0.5053283788348272,0.5288993945116577,0.573835664169093,1.608063437515578
376,15.316600000000001,0.5015863889812107,0.5256310263150248,0.571153256335565,1.5983706716318005
377,15.354700000000001,0.4978443991275942,0.5223692564391118,0.5684784527765474,1.5886921083432535
378,15.3928,0.4941024092739776,0.5191118854436789,0.5658093524234125,1.579023647141069
379,15.4309,0.49032653335441634,0.515830320605606,0.5631231424526294,1.5692799964126518
380,15.4689,0.4865119305023467,0.5125201630444132,0.5604179217955704,1.55945001534233
381,15.507,0.4826949072169953,0.5092122049234603,0.557718404344394,1.5496255164848498
382,15.5451,0.47887788393164393,0.5059086456829874,0.5550226890304729,1.5398092186451042
383,15.583200000000001,0.47505844021301075,0.5026094853229945,0.5523326769224346,1.5300006024584398
384,15.6212,0.4712365760610958,0.49931252440324164,0.5496483680202789,1.5201974684846165
385,15.6593,0.46741471190918094,0.4960199623639688,0.5469697623240062,1.5104044365971558
386,15.6974,0.46358800689070245,0.49272959976493585,0.5442968598336161,1.5006144664892545
387,15.7355,0.4597588814389422,0.489441436606143,0.5416277594804814,1.4908280775255665
388,15.7735,0.4559249151206184,0.4861554728875901,0.5389643623332292,1.4810447503414377
389,15.8116,0.45208610793573106,0.48287170860927714,0.5363066683918599,1.4712644849368681
390,15.8497,0.4482424598842802,0.4795923432114442,0.5336527765877457,1.46148757968347
391,15.887799999999999,0.44439397096626576,0.4763129778136113,0.5310045879895142,1.4517115367693914
392,15.9259,0.4405382207484061,0.47303361241577846,0.5283621025971657,1.4419339357613503
393,15.963899999999999,0.4366510048978834,0.46973885093626555,0.5257101118616792,1.4320999676958281
394,16.002,0.43271295994844344,0.4664110978531527,0.5230391104399167,1.422163168241513
395,16.0401,0.42876765369915826,0.46308114532979994,0.5203719111554094,1.4122207101843676
396,16.078200000000002,0.4248102452834642,0.4597533922466871,0.5177104150767848,1.4022740526069362
397,16.1162,0.42078748516916237,0.4563728525978144,0.5150070954883533,1.39216743325533
398,16.1543,0.41656866995903713,0.4528141582895021,0.5121478882724596,1.3815307165209987
399,16.1924,0.41234017301578485,0.44925546398118976,0.5092943842624487,1.3708900212594233
400,16.2305,0.4080971534728419,0.4456945702326374,0.5064446823896929,1.3602364060951722
401,16.2685,0.4038420317634901,0.44213147704384514,0.5035987826541922,1.3495722914615276
402,16.3066,0.39957238745444773,0.4385683838550528,0.5007585861245744,1.3388993574340748
403,16.3447,0.3952882205457148,0.43500089178578055,0.49792219173221164,1.328211304063707
404,16.3828,0.39098711060400937,0.43142900083602825,0.4950876984084765,1.3175038098485141
405,16.4208,0.3866690576293315,0.427854910446036,0.4922589082906242,1.3067828763659917
406,16.4589,0.3823316411883995,0.4242764211755637,0.489433920310027,1.2960419826739902
407,16.497,0.3779772817144952,0.42069353302461143,0.48661463553531265,1.2852854502744193
408,16.5351,0.3736011383410549,0.4171062459931792,0.48379725182922584,1.27450463616346
409,16.5731,0.36914512066931626,0.41346837183622703,0.4809532531623528,1.263566745667896
410,16.6112,0.36466005779819627,0.4098195004780749,0.47810925449547975,1.2525888127717508
411,16.6493,0.36014837016097695,0.40616183135896283,0.47527095903448946,1.2415811605544294
412,16.6874,0.3556148986242216,0.4024953644788907,0.47243266357349917,1.2305429266766115
413,16.7255,0.351052381888085,0.39882229927809865,0.4696000713183916,1.2194747524845753
414,16.7635,0.34646081995256717,0.39513823687610666,0.4667693801319117,1.2083684369605856
415,16.801599999999997,0.3418426332509499,0.3914453767131546,0.463942491082687,1.1972305010467914
416,16.8397,0.33719540134995135,0.38773931990876265,0.46111750310208977,1.1860522243608038
417,16.8778,0.33251670381628984,0.38402446534341067,0.45829441619012024,1.174835585349821
418,16.9158,0.3278065406499653,0.3802942146963787,0.4554751314154058,1.1635758867617498
419,16.9539,0.32306733228425955,0.37655296684814676,0.45265774770931905,1.1522780468417253
420,16.992,0.31829181741932716,0.3727963229182349,0.4498441661404874,1.1409323064780494
421,17.030099999999997,0.31348725735501354,0.3690242829066431,0.4470305845716558,1.1295421248333124
422,17.068099999999998,0.3086488112247552,0.36523684681337126,0.4442189040714517,1.1181045621095782
423,17.1062,0.3037764790285521,0.36143401463841945,0.4414110257085029,1.1066215193754745
424,17.144299999999998,0.29887268119968596,0.35761138750130766,0.438603147345554,1.0950872160465477
425,17.1824,0.293934997304875,0.35376896540203595,0.43579717005123275,1.0835011327581436
426,17.2204,0.2889682682106828,0.34990894778084436,0.43299119275691145,1.0718684087484385
427,17.2585,0.28397007348382763,0.3460269357572527,0.43018901759984535,1.0601860268409256
428,17.296599999999998,0.2789428335575912,0.3421229293312611,0.42738494137415173,1.048450704263004
429,17.3347,0.27385508279931053,0.3381683357797497,0.4245675576680649,1.0365909762471253
430,17.372700000000002,0.26870440077570384,0.3341631551027183,0.42173306434432983,1.024600620222752
431,17.4108,0.2635319348525612,0.33012938170256706,0.41890047208922226,1.0125617886443505
432,17.448900000000002,0.2583401054631644,0.3260670155792958,0.4160659787654872,1.0004730998079474
433,17.487,0.25313617390735876,0.32197825617314463,0.4132314854417521,0.9883459155222554
434,17.5251,0.2479201401851443,0.31785650516339353,0.41039509104938937,0.9761717363979272
435,17.5631,0.242701686029648,0.3137039619902825,0.40755869665702665,0.9639643446769572
436,17.601200000000002,0.2374861363940899,0.3095206266538115,0.40472040119603636,0.9517271642439378
437,17.6393,0.2322766378417362,0.30530210027350063,0.40188020466641855,0.9394589427816553
438,17.677400000000002,0.2270821459757294,0.3010483828493498,0.39903810706817305,0.9271686358932523
439,17.715400000000002,0.22190895392260226,0.2967594743813591,0.39619410840130004,0.9148625367052614
440,17.7535,0.2167640809388718,0.2924353748695284,0.3933463075971718,0.902545763405572
441,17.7916,0.21165503036771155,0.2880738848736179,0.39049660572441597,0.8902255209657455
442,17.8297,0.2065890635089668,0.28367500439362736,0.38764310171440497,0.8779071696169991
443,17.8677,0.20157392574913924,0.2792387334295569,0.3847838944985112,0.8655965536772073
444,17.9058,0.19661542612810506,0.2747650719814066,0.38192278621398984,0.8533032843235016
445,17.943900000000003,0.191721310032366,0.27025621948941636,0.37905597472358576,0.8410335042453682
446,17.982,0.1868978705884546,0.26570997651334616,0.37618346002729885,0.8287913071290997
447,18.02,0.18215019070626262,0.26112634305319604,0.3733052421251292,0.8165817758845879
448,18.0581,0.17748456351232267,0.256511917429686,0.37042132101707675,0.8044178019590854
449,18.0962,0.17290534578654188,0.25186450020257606,0.3675316967031416,0.7923015426922595
450,18.1343,0.16841592613551476,0.24718849025234615,0.3646325670460685,0.7802369834339294
451,18.1723,0.16402090338247666,0.24248608701923632,0.3617277341831126,0.7682347245848256
452,18.2104,0.15969365276132816,0.2377286977801266,0.35879628635937044,0.7562186369008252
453,18.2485,0.15544942300174433,0.23292951917645693,0.3558439267807248,0.7442228689589261
454,18.2866,0.15130781961330758,0.22811494449110736,0.3528801607903137,0.7323029248947286
455,18.3246,0.14727102098597147,0.22329377148503776,0.34990688945676457,0.7204716819277739
456,18.3627,0.14333854303307964,0.21846885943056016,0.34692221171144993,0.7087296141750897
457,18.4008,0.13951062779796028,0.21364790636851458,0.34392422648574217,0.697082760652217
458,18.4389,0.13576161868782663,0.20875305211440515,0.34077035363257213,0.6852850244348039
459,18.477,0.13211886659876268,0.20388239170293568,0.33759937116175376,0.6736006294634521
460,18.515,0.12858188744411206,0.19904516278311413,0.33441508121054236,0.6620421314377685
461,18.553099999999997,0.1251492289639058,0.19424928333980448,0.3312136816416825,0.6506121939453928
462,18.5912,0.12181822868153382,0.18950201152579876,0.32799517245517446,0.639315412662507
463,18.6293,0.1185867082070426,0.18480994566181688,0.3247595536510181,0.6281562075198777
464,18.6673,0.11545297323713488,0.1801810037327229,0.32150492416058585,0.6171389011304436
465,18.7054,0.11241411925187257,0.17562090428314073,0.3182312839838777,0.606266307518891
466,18.7435,0.1094674837746457,0.17113536585769443,0.3149367320522661,0.5955395816846062
467,18.781599999999997,0.10661064637217248,0.1667298870569839,0.3116193672971234,0.5849599007262798
468,18.819599999999998,0.10384118661117117,0.16240930664953723,0.30827918971844964,0.574529682979158
469,18.8577,0.10115619997170364,0.15817714373973837,0.30491429824761723,0.5642476419590592
470,18.895799999999998,0.09855302397715994,0.15403713737599534,0.30152469288462613,0.5541148542377814
471,18.9339,0.09602948023758646,0.14999148699854806,0.2981084725608488,0.5441294397969834
472,18.9719,0.09358266423304511,0.14604217210361262,0.29466563727628525,0.534290473612943
473,19.01,0.09121039757358226,0.14219095224338094,0.29119238489368027,0.5245937347106435
474,19.048099999999998,0.08891001778258799,0.13843848724992502,0.28768681434440624,0.5150353193769193
475,19.0862,0.08667886238345235,0.1347847771232449,0.2841527277657184,0.5056163672724157
476,19.124200000000002,0.08451233255293997,0.1312247631507886,0.2805787187458512,0.4963158144495798
477,19.1623,0.08239881021129833,0.12774194953075613,0.27694767766715633,0.4870884374092108
478,19.200400000000002,0.08034894526496728,0.12435789077749942,0.27328051628453726,0.47798735232700396
479,19.2385,0.07836031728066499,0.12107126722687453,0.26957533352936647,0.469006918036906
480,19.2766,0.07643098991176607,0.11788053927071343,0.26583212940164386,0.46014365858412337
481,19.3146,0.0745590268116451,0.11478394735682411,0.26204900283274185,0.45139197700121103
482,19.352700000000002,0.07274224959034849,0.1117797319330146,0.25822405275403293,0.442746034277396
483,19.3908,0.070978963944579,0.10886525367099689,0.2543610813027722,0.4342052989183481
484,19.428900000000002,0.06926699148438303,0.106038753018579,0.2504543852730769,0.42576012977603894
485,19.466900000000003,0.06760487994979153,0.1032975906474729,0.2465077668022023,0.4174102373994667
486,19.505,0.06599069299417906,0.10063956711743866,0.24251932482152067,0.40914958493313835
487,19.5431,0.06442273631424841,0.09806226304421223,0.23848905933103215,0.40097405868949276
488,19.5812,0.06289955765003052,0.09556325904352961,0.23442077246799184,0.39288358916155197
489,19.6192,0.061419704741556294,0.09314013573112685,0.23031256316377213,0.38487240363645525
490,19.6573,0.0599817253288567,0.09079047372273992,0.22616823355562826,0.3769404326072249
491,19.695400000000003,0.05858392510863449,0.08851185363410484,0.22199158578081535,0.3690873645235547
492,19.7335,0.057225093864248774,0.08630229596900561,0.21778261983933345,0.36131000967258786
493,19.7715,0.05590402137905868,0.08415916139915425,0.2135451378684377,0.3536083206466506
494,19.8096,0.054619255393095124,0.08208047042833473,0.2092867441426385,0.34598646996406834
495,19.8477,0.05336982773304541,0.0800638036722831,0.2050093397305634,0.3384429711358919
496,19.8858,0.05215428613894049,0.07810740157880731,0.20072052890672273,0.3309822166244706
497,19.9238,0.05097190448079581,0.07620884476364341,0.19642601487699932,0.3236067641214385
498,19.9619,0.04982123049864232,0.0743663736745994,0.19213150084727593,0.31631910502051763
499,20.0,0.04870153806249549,0.07257800881545926,0.18784421087833736,0.3091237577562921
